gm,municipality,party,votes,count
GM0173,Oldenzaal,DENK,1.3720819437827536,288
GM0173,Oldenzaal,Volt,1.1862791805621724,249
GM0173,Oldenzaal,PvdD,1.0862315388280133,228
GM0173,Oldenzaal,JA21,0.519294902334445,109
GM0173,Oldenzaal,ChristenUnie,0.3763696998570748,79
GM0173,Oldenzaal,BVNL,0.37160552644116246,78
GM0173,Oldenzaal,50PLUS,0.2715578847070033,57
GM0173,Oldenzaal,SGP,0.10481181515007146,22
GM0173,Oldenzaal,LP (Libertaire Partij),0.07146260123868509,15
GM0173,Oldenzaal,Nederland met een PLAN,0.06669842782277274,14
GM0173,Oldenzaal,Splinter,0.06669842782277274,14
GM0173,Oldenzaal,BIJ1,0.06193425440686041,13
GM0173,Oldenzaal,Piratenpartij - De Groenen,0.06193425440686041,13
GM0173,Oldenzaal,LEF - Voor de Nieuwe Generatie,0.04764173415912339,10
GM0173,Oldenzaal,PartijvdSport,0.04764173415912339,10
GM0173,Oldenzaal,Samen voor Nederland,0.02382086707956169,5
GM1773,Olst-Wijhe,PVV,19.856308226748776,2515
GM1773,Olst-Wijhe,NSC,16.682456971419548,2113
GM1773,Olst-Wijhe,BBB,16.17716721932733,2049
GM1773,Olst-Wijhe,PvdA/GL,14.890257381967473,1886
GM1773,Olst-Wijhe,VVD,12.261171640612664,1553
GM1773,Olst-Wijhe,D66,4.9265750828991,624
GM1773,Olst-Wijhe,CDA,3.868624664456024,490
GM1773,Olst-Wijhe,SP,2.2580135796620873,286
GM1773,Olst-Wijhe,PvdD,2.179062055897679,276
GM1773,Olst-Wijhe,FvD,1.5632401705352912,198
GM1773,Olst-Wijhe,Volt,1.3658613611242698,173
GM1773,Olst-Wijhe,ChristenUnie,1.1369019422074846,144
GM1773,Olst-Wijhe,JA21,0.6474024948681509,82
GM1773,Olst-Wijhe,SGP,0.4579188378335702,58
GM1773,Olst-Wijhe,BVNL,0.3947576188220432,50
GM1773,Olst-Wijhe,DENK,0.35528185693983894,45
GM1773,Olst-Wijhe,50PLUS,0.31580609505763463,40
GM1773,Olst-Wijhe,BIJ1,0.1894836570345808,24
GM1773,Olst-Wijhe,PartijvdSport,0.12632243802305385,16
GM1773,Olst-Wijhe,Splinter,0.10263698089373124,13
GM1773,Olst-Wijhe,Piratenpartij - De Groenen,0.07105637138796779,9
GM1773,Olst-Wijhe,LP (Libertaire Partij),0.06316121901152692,8
GM1773,Olst-Wijhe,Nederland met een PLAN,0.06316121901152692,8
GM1773,Olst-Wijhe,LEF - Voor de Nieuwe Generatie,0.02368545712932259,3
GM1773,Olst-Wijhe,Samen voor Nederland,0.02368545712932259,3
GM0175,Ommen,NSC,19.320861499764188,2458
GM0175,Ommen,PVV,18.41691557931143,2343
GM0175,Ommen,BBB,15.84656500550228,2016
GM0175,Ommen,VVD,11.389718597704764,1449
GM0175,Ommen,PvdA/GL,8.009746895142273,1019
GM0175,Ommen,CDA,6.759943405124981,860
GM0175,Ommen,ChristenUnie,6.304040245244459,802
GM0175,Ommen,D66,3.7887124665933034,482
GM0175,Ommen,SP,2.0594246187706338,262
GM0175,Ommen,FvD,2.0279830215374943,258
GM0175,Ommen,SGP,1.9965414243043549,254
GM0175,Ommen,PvdD,1.3912906775664204,177
GM0175,Ommen,Volt,0.8174815280616257,104
GM0175,Ommen,JA21,0.7074359377456375,90
GM0175,Ommen,BVNL,0.4323219619556674,55
GM0175,Ommen,50PLUS,0.22009118063197616,28
GM0175,Ommen,DENK,0.1650683854739821,21
GM0175,Ommen,Splinter,0.11004559031598808,14
GM0175,Ommen,BIJ1,0.07074359377456375,9
GM0175,Ommen,Samen voor Nederland,0.07074359377456375,9
GM0175,Ommen,Piratenpartij - De Groenen,0.05502279515799403,7
GM0175,Ommen,LEF - Voor de Nieuwe Generatie,0.01572079861656972,2
GM0175,Ommen,LP (Libertaire Partij),0.01572079861656972,2
GM0175,Ommen,PartijvdSport,0.00786039930828486,1
GM1586,Oost Gelre,NSC,21.91585569645139,4459
GM1586,Oost Gelre,PVV,21.045905829155608,4282
GM1586,Oost Gelre,BBB,15.73282217634916,3201
GM1586,Oost Gelre,VVD,14.302565614862871,2910
GM1586,Oost Gelre,PvdA/GL,8.330875847832498,1695
GM1586,Oost Gelre,CDA,4.757691929617615,968
GM1586,Oost Gelre,D66,4.7134571906025755,959
GM1586,Oost Gelre,SP,2.6295094858940335,535
GM1586,Oost Gelre,FvD,1.7595596185982505,358
GM1586,Oost Gelre,Volt,1.0567187653592844,215
GM1586,Oost Gelre,PvdD,1.0173989973459157,207
GM1586,Oost Gelre,JA21,0.6094564042072151,124
GM1586,Oost Gelre,BVNL,0.5111569841737934,104
GM1586,Oost Gelre,50PLUS,0.43743241914872705,89
GM1586,Oost Gelre,DENK,0.3735377961270029,76
GM1586,Oost Gelre,ChristenUnie,0.30472820210360757,62
GM1586,Oost Gelre,Splinter,0.09338444903175072,19
GM1586,Oost Gelre,Samen voor Nederland,0.08846947803007962,18
GM1586,Oost Gelre,SGP,0.08846947803007962,18
GM1586,Oost Gelre,BIJ1,0.07863953602673744,16
GM1586,Oost Gelre,Piratenpartij - De Groenen,0.06389462302172418,13
GM1586,Oost Gelre,LEF - Voor de Nieuwe Generatie,0.05406468101838199,11
GM1586,Oost Gelre,Nederland met een PLAN,0.02948982601002654,6
GM1586,Oost Gelre,LP (Libertaire Partij),0.00491497100167109,1
GM0826,Oosterhout,PVV,28.59560067681895,9633
GM0826,Oosterhout,VVD,20.00178110250245,6738
GM0826,Oosterhout,NSC,12.50630807136284,4213
GM0826,Oosterhout,PvdA/GL,12.141182058360792,4090
GM0826,Oosterhout,D66,6.744441475940274,2272
GM0826,Oosterhout,BBB,3.455338854751091,1164
GM0826,Oosterhout,SP,3.3930002671653754,1143
GM0826,Oosterhout,CDA,2.9150710956748895,982
GM0826,Oosterhout,DENK,2.7102443078932525,913
GM0826,Oosterhout,FvD,1.8612521150592216,627
GM0826,Oosterhout,PvdD,1.4783150770326832,498
GM0826,Oosterhout,Volt,1.3387953810075104,451
GM0826,Oosterhout,JA21,0.6115118591741621,206
GM0826,Oosterhout,50PLUS,0.56104728827144,189
GM0826,Oosterhout,ChristenUnie,0.4957401965149761,167
GM0826,Oosterhout,BVNL,0.4630866506367442,156
GM0826,Oosterhout,BIJ1,0.15733072104966306,53
GM0826,Oosterhout,Splinter,0.13358268768367618,45
GM0826,Oosterhout,SGP,0.12170867100068276,41
GM0826,Oosterhout,PartijvdSport,0.0890551251224508,30
GM0826,Oosterhout,Piratenpartij - De Groenen,0.06530709175646392,22
GM0826,Oosterhout,LEF - Voor de Nieuwe Generatie,0.03859055421972868,13
GM0826,Oosterhout,Nederland met een PLAN,0.03859055421972868,13
GM0826,Oosterhout,Samen voor Nederland,0.02968504170748359,10
GM0826,Oosterhout,LP (Libertaire Partij),0.02671653753673524,9
GM0826,Oosterhout,Politieke Partij voor Basisinkomen,0.02671653753673524,9
GM0085,Ooststellingwerf,PVV,26.971860067252667,4572
GM0085,Ooststellingwerf,NSC,15.24393841071323,2584
GM0085,Ooststellingwerf,BBB,12.978585334198572,2200
GM0085,Ooststellingwerf,PvdA/GL,12.447643206890447,2110
GM0085,Ooststellingwerf,VVD,10.40056633826913,1763
GM0085,Ooststellingwerf,CDA,4.129549879063182,700
GM0085,Ooststellingwerf,SP,3.5278154681139755,598
GM0085,Ooststellingwerf,D66,3.327237331130907,564
GM0085,Ooststellingwerf,FvD,2.8493894165535956,483
GM0085,Ooststellingwerf,PvdD,2.283051147424931,387
GM0085,Ooststellingwerf,ChristenUnie,2.0293787977110496,344
GM0085,Ooststellingwerf,BVNL,0.8908029024836293,151
GM0085,Ooststellingwerf,SGP,0.725620907321102,123
GM0085,Ooststellingwerf,Volt,0.6430299097398383,109
GM0085,Ooststellingwerf,JA21,0.5486401982183942,93
GM0085,Ooststellingwerf,50PLUS,0.3834582030558669,65
GM0085,Ooststellingwerf,DENK,0.14158456728216626,24
GM0085,Ooststellingwerf,BIJ1,0.12388649637189546,21
GM0085,Ooststellingwerf,Samen voor Nederland,0.0884903545513539,15
GM0085,Ooststellingwerf,LEF - Voor de Nieuwe Generatie,0.07079228364108313,12
GM0085,Ooststellingwerf,LP (Libertaire Partij),0.05309421273081234,9
GM0085,Ooststellingwerf,Splinter,0.05309421273081234,9
GM0085,Ooststellingwerf,Piratenpartij - De Groenen,0.03539614182054156,6
GM0085,Ooststellingwerf,Politieke Partij voor Basisinkomen,0.0294967848504513,5
GM0085,Ooststellingwerf,Nederland met een PLAN,0.02359742788036103,4
GM0431,Oostzaan,PVV,31.15907274180655,1949
GM0431,Oostzaan,VVD,18.928856914468422,1184
GM0431,Oostzaan,PvdA/GL,14.612310151878496,914
GM0431,Oostzaan,NSC,9.448441247002398,591
GM0431,Oostzaan,D66,5.163868904876099,323
GM0431,Oostzaan,BBB,3.8369304556354913,240
GM0431,Oostzaan,SP,3.0215827338129495,189
GM0431,Oostzaan,FvD,2.9896083133493208,187
GM0431,Oostzaan,PvdD,2.573940847322142,161
GM0431,Oostzaan,CDA,1.806554756195044,113
GM0431,Oostzaan,Volt,1.135091926458833,71
GM0431,Oostzaan,BVNL,1.0391686650679457,65
GM0431,Oostzaan,DENK,0.9432454036770584,59
GM0431,Oostzaan,ChristenUnie,0.8952837729816147,56
GM0431,Oostzaan,JA21,0.8792965627498002,55
GM0431,Oostzaan,50PLUS,0.5595523581135092,35
GM0431,Oostzaan,SGP,0.3357314148681055,21
GM0431,Oostzaan,BIJ1,0.2398081534772182,15
GM0431,Oostzaan,Splinter,0.14388489208633093,9
GM0431,Oostzaan,PartijvdSport,0.07993605115907274,5
GM0431,Oostzaan,Samen voor Nederland,0.0639488409272582,4
GM0431,Oostzaan,LP (Libertaire Partij),0.04796163069544364,3
GM0431,Oostzaan,Piratenpartij - De Groenen,0.04796163069544364,3
GM0431,Oostzaan,Nederland met een PLAN,0.0319744204636291,2
GM0431,Oostzaan,LEF - Voor de Nieuwe Generatie,0.01598721023181455,1
GM0432,Opmeer,PVV,25.61589062298465,1986
GM0432,Opmeer,VVD,18.58635366954727,1441
GM0432,Opmeer,NSC,13.465755191538758,1044
GM0432,Opmeer,BBB,10.963498000773894,850
GM0432,Opmeer,PvdA/GL,9.235134786534244,716
GM0432,Opmeer,D66,4.759447955630079,369
GM0432,Opmeer,CDA,4.6562620920933835,361
GM0432,Opmeer,FvD,2.811814781374951,218
GM0432,Opmeer,SP,2.515155423706952,195
GM0432,Opmeer,PvdD,1.6896685154133884,131
GM0432,Opmeer,Volt,1.4059073906874755,109
GM0432,Opmeer,JA21,1.186637430671998,92
GM0432,Opmeer,BVNL,0.993163936540694,77
GM0432,Opmeer,50PLUS,0.7738939765252161,60
GM0432,Opmeer,ChristenUnie,0.2966593576679995,23
GM0432,Opmeer,DENK,0.2321681929575648,18
GM0432,Opmeer,BIJ1,0.20637172707339096,16
GM0432,Opmeer,SGP,0.16767702824713016,13
GM0432,Opmeer,Samen voor Nederland,0.10318586353669548,8
GM0432,Opmeer,PartijvdSport,0.09028763059460854,7
GM0432,Opmeer,Piratenpartij - De Groenen,0.09028763059460854,7
GM0432,Opmeer,Splinter,0.06449116471043467,5
GM0432,Opmeer,LP (Libertaire Partij),0.0386946988262608,3
GM0432,Opmeer,Nederland met een PLAN,0.0386946988262608,3
GM0432,Opmeer,LEF - Voor de Nieuwe Generatie,0.01289823294208693,1
GM0086,Opsterland,PVV,23.060966354667343,4558
GM0086,Opsterland,NSC,15.481912471540602,3060
GM0086,Opsterland,PvdA/GL,14.120920819630662,2791
GM0086,Opsterland,BBB,10.80192259043764,2135
GM0086,Opsterland,VVD,10.543890715911964,2084
GM0086,Opsterland,CDA,4.801416645585632,949
GM0086,Opsterland,D66,4.411839109537061,872
GM0086,Opsterland,ChristenUnie,4.067796610169491,804
GM0086,Opsterland,SP,3.743991904882367,740
GM0086,Opsterland,FvD,2.5550215026562104,505
GM0086,Opsterland,PvdD,1.5836073867948393,313
GM0086,Opsterland,SGP,1.563369592714394,309
GM0086,Opsterland,BVNL,1.0979003288641538,217
GM0086,Opsterland,Volt,0.7993928661775865,158
GM0086,Opsterland,JA21,0.4502909182899064,89
GM0086,Opsterland,50PLUS,0.3794586390083481,75
GM0086,Opsterland,Splinter,0.09612952188211484,19
GM0086,Opsterland,DENK,0.09107007336200354,18
GM0086,Opsterland,BIJ1,0.07589172780166961,15
GM0086,Opsterland,Piratenpartij - De Groenen,0.07589172780166961,15
GM0086,Opsterland,LEF - Voor de Nieuwe Generatie,0.0607133822413357,12
GM0086,Opsterland,LP (Libertaire Partij),0.04047558816089046,8
GM0086,Opsterland,Samen voor Nederland,0.04047558816089046,8
GM0086,Opsterland,Politieke Partij voor Basisinkomen,0.03541613964077915,7
GM0086,Opsterland,Nederland met een PLAN,0.02023779408044523,4
GM0828,Oss,PVV,31.56950994279976,17606
GM0828,Oss,VVD,15.492477899908552,8640
GM0828,Oss,NSC,11.775359070451326,6567
GM0828,Oss,PvdA/GL,10.982804066775447,6125
GM0828,Oss,SP,8.160447560472663,4551
GM0828,Oss,D66,5.137262636948843,2865
GM0828,Oss,BBB,4.1384998834477935,2308
GM0828,Oss,CDA,3.1361509082106545,1749
GM0828,Oss,DENK,2.6394591977621973,1472
GM0828,Oss,FvD,1.9939392852660085,1112
GM0828,Oss,PvdD,1.3233158206171889,738
GM0828,Oss,Volt,1.0686940773548028,596
GM0828,Oss,JA21,0.683175240725134,381
GM0828,Oss,50PLUS,0.5558643690939411,310
GM0828,Oss,BVNL,0.43751905180297296,244
GM0828,Oss,ChristenUnie,0.28869084975524034,161
GM0828,Oss,BIJ1,0.13448331510337283,75
GM0828,Oss,Splinter,0.1308970933672829,73
GM0828,Oss,SGP,0.08786243253420359,49
GM0828,Oss,LEF - Voor de Nieuwe Generatie,0.05200021517330417,29
GM0828,Oss,Nederland met een PLAN,0.04841399343721422,27
GM0828,Oss,Piratenpartij - De Groenen,0.04482777170112428,25
GM0828,Oss,PartijvdSport,0.04303466083307931,24
GM0828,Oss,Samen voor Nederland,0.03048288475676451,17
GM0828,Oss,LP (Libertaire Partij),0.02868977388871954,16
GM0828,Oss,Politieke Partij voor Basisinkomen,0.01613799781240474,9
GM1509,Oude IJsselstreek,PVV,24.382908920481174,6243
GM1509,Oude IJsselstreek,NSC,17.739415716294328,4542
GM1509,Oude IJsselstreek,VVD,13.704889860959224,3509
GM1509,Oude IJsselstreek,BBB,12.86127167630058,3293
GM1509,Oude IJsselstreek,PvdA/GL,10.52960474925793,2696
GM1509,Oude IJsselstreek,D66,4.136072488673645,1059
GM1509,Oude IJsselstreek,CDA,4.132166848929854,1058
GM1509,Oude IJsselstreek,SP,3.53460396812998,905
GM1509,Oude IJsselstreek,FvD,1.898140915481956,486
GM1509,Oude IJsselstreek,DENK,1.8708014372754256,479
GM1509,Oude IJsselstreek,PvdD,1.2615216372441804,323
GM1509,Oude IJsselstreek,Volt,0.8514294641462271,218
GM1509,Oude IJsselstreek,ChristenUnie,0.7733166692704265,198
GM1509,Oude IJsselstreek,JA21,0.6756756756756757,173
GM1509,Oude IJsselstreek,50PLUS,0.4842993282299641,124
GM1509,Oude IJsselstreek,BVNL,0.4686767692548039,120
GM1509,Oude IJsselstreek,SGP,0.19528198718950163,50
GM1509,Oude IJsselstreek,BIJ1,0.1523199500078113,39
GM1509,Oude IJsselstreek,Samen voor Nederland,0.1288861115450711,33
GM1509,Oude IJsselstreek,Splinter,0.07030151538822059,18
GM1509,Oude IJsselstreek,Piratenpartij - De Groenen,0.05077331666927042,13
GM1509,Oude IJsselstreek,Nederland met een PLAN,0.04296203718169036,11
GM1509,Oude IJsselstreek,LEF - Voor de Nieuwe Generatie,0.02733947820653023,7
GM1509,Oude IJsselstreek,LP (Libertaire Partij),0.02733947820653023,7
GM0437,Ouder-Amstel,PvdA/GL,22.75348390197021,1894
GM0437,Ouder-Amstel,VVD,20.14656415185007,1677
GM0437,Ouder-Amstel,PVV,13.899567515617491,1157
GM0437,Ouder-Amstel,D66,10.571840461316674,880
GM0437,Ouder-Amstel,NSC,10.523786641037962,876
GM0437,Ouder-Amstel,BBB,3.3757808745795295,281
GM0437,Ouder-Amstel,PvdD,3.0874579529072563,257
GM0437,Ouder-Amstel,Volt,3.015377222489188,251
GM0437,Ouder-Amstel,CDA,2.715040845747237,226
GM0437,Ouder-Amstel,SP,2.3185968284478617,193
GM0437,Ouder-Amstel,FvD,1.7419509851033157,145
GM0437,Ouder-Amstel,DENK,1.4896684286400768,124
GM0437,Ouder-Amstel,BIJ1,0.888995675156175,74
GM0437,Ouder-Amstel,ChristenUnie,0.8649687650168189,72
GM0437,Ouder-Amstel,JA21,0.7087938491110044,59
GM0437,Ouder-Amstel,SGP,0.6967803940413263,58
GM0437,Ouder-Amstel,BVNL,0.5165785679961556,43
GM0437,Ouder-Amstel,50PLUS,0.32436328688130706,27
GM0437,Ouder-Amstel,Nederland met een PLAN,0.0600672753483902,5
GM0437,Ouder-Amstel,Piratenpartij - De Groenen,0.0600672753483902,5
GM0437,Ouder-Amstel,LEF - Voor de Nieuwe Generatie,0.04805382027871216,4
GM0437,Ouder-Amstel,LP (Libertaire Partij),0.04805382027871216,4
GM0437,Ouder-Amstel,PartijvdSport,0.04805382027871216,4
GM0437,Ouder-Amstel,Samen voor Nederland,0.04805382027871216,4
GM0437,Ouder-Amstel,Splinter,0.04805382027871216,4
GM0589,Oudewater,PVV,24.988942945599295,1695
GM0589,Oudewater,VVD,18.944419873212443,1285
GM0589,Oudewater,NSC,12.605042016806722,855
GM0589,Oudewater,BBB,8.314904909332153,564
GM0589,Oudewater,PvdA/GL,7.975821907710452,541
GM0589,Oudewater,CDA,6.118236768391567,415
GM0589,Oudewater,D66,4.58499189149344,311
GM0589,Oudewater,SGP,3.951054105852867,268
GM0589,Oudewater,ChristenUnie,3.0222615361934246,205
GM0589,Oudewater,FvD,2.314610054548135,157
GM0589,Oudewater,SP,1.7986141825151114,122
GM0589,Oudewater,PvdD,1.4153029632905794,96
GM0589,Oudewater,Volt,1.1794191360754829,80
GM0589,Oudewater,JA21,0.9582780480613298,65
GM0589,Oudewater,BVNL,0.6486805248415156,44
GM0589,Oudewater,50PLUS,0.47176765443019314,32
GM0589,Oudewater,DENK,0.2948547840188707,20
GM0589,Oudewater,BIJ1,0.13268465280849182,9
GM0589,Oudewater,Splinter,0.08845643520566121,6
GM0589,Oudewater,PartijvdSport,0.07371369600471768,5
GM0589,Oudewater,Piratenpartij - De Groenen,0.02948547840188707,2
GM0589,Oudewater,Samen voor Nederland,0.02948547840188707,2
GM0589,Oudewater,LEF - Voor de Nieuwe Generatie,0.01474273920094353,1
GM0589,Oudewater,LP (Libertaire Partij),0.01474273920094353,1
GM0589,Oudewater,Nederland met een PLAN,0.01474273920094353,1
GM0589,Oudewater,Politieke Partij voor Basisinkomen,0.01474273920094353,1
GM1734,Overbetuwe,PVV,24.798007217449623,7765
GM1734,Overbetuwe,VVD,17.647622393255197,5526
GM1734,Overbetuwe,PvdA/GL,13.773831954779164,4313
GM1734,Overbetuwe,NSC,13.68121866317504,4284
GM1734,Overbetuwe,D66,7.03541660013413,2203
GM1734,Overbetuwe,BBB,4.9659885670488295,1555
GM1734,Overbetuwe,CDA,4.074984830581547,1276
GM1734,Overbetuwe,SP,2.934883275316962,919
GM1734,Overbetuwe,ChristenUnie,1.8299108996263531,573
GM1734,Overbetuwe,FvD,1.7692332258167534,554
GM1734,Overbetuwe,PvdD,1.7341040462427744,543
GM1734,Overbetuwe,SGP,1.5680388337112383,491
GM1734,Overbetuwe,Volt,1.373231565164628,430
GM1734,Overbetuwe,JA21,0.7504870181713665,235
GM1734,Overbetuwe,DENK,0.6834222208028614,214
GM1734,Overbetuwe,50PLUS,0.491808514035704,154
GM1734,Overbetuwe,BVNL,0.3991952224315779,125
GM1734,Overbetuwe,Splinter,0.12774247117810494,40
GM1734,Overbetuwe,BIJ1,0.12454890939865232,39
GM1734,Overbetuwe,Nederland met een PLAN,0.07025835914795771,22
GM1734,Overbetuwe,Piratenpartij - De Groenen,0.07025835914795771,22
GM1734,Overbetuwe,Samen voor Nederland,0.03832274135343148,12
GM1734,Overbetuwe,LEF - Voor de Nieuwe Generatie,0.03193561779452623,10
GM1734,Overbetuwe,LP (Libertaire Partij),0.02554849423562099,8
GM0590,Papendrecht,PVV,28.515605176351176,5619
GM0590,Papendrecht,VVD,16.604922608475007,3272
GM0590,Papendrecht,NSC,13.697031210352703,2699
GM0590,Papendrecht,PvdA/GL,9.713270743466126,1914
GM0590,Papendrecht,SGP,4.739913727480335,934
GM0590,Papendrecht,ChristenUnie,4.25780258817559,839
GM0590,Papendrecht,D66,4.115706673433139,811
GM0590,Papendrecht,CDA,3.704643491499619,730
GM0590,Papendrecht,SP,3.126110124333925,616
GM0590,Papendrecht,FvD,2.441004821111393,481
GM0590,Papendrecht,BBB,2.3699568637401676,467
GM0590,Papendrecht,DENK,1.872621162141588,369
GM0590,Papendrecht,PvdD,1.476782542501903,291
GM0590,Papendrecht,JA21,0.7663029687896473,151
GM0590,Papendrecht,50PLUS,0.6394316163410302,126
GM0590,Papendrecht,Volt,0.6242070540471961,123
GM0590,Papendrecht,BVNL,0.5379345343821366,106
GM0590,Papendrecht,BIJ1,0.2588175589951789,51
GM0590,Papendrecht,Splinter,0.1623953311342299,32
GM0590,Papendrecht,PartijvdSport,0.096422227860949,19
GM0590,Papendrecht,Samen voor Nederland,0.07612281146917026,15
GM0590,Papendrecht,Piratenpartij - De Groenen,0.07104795737122557,14
GM0590,Papendrecht,Nederland met een PLAN,0.0659731032732809,13
GM0590,Papendrecht,LEF - Voor de Nieuwe Generatie,0.04059883278355748,8
GM0590,Papendrecht,LP (Libertaire Partij),0.02537427048972342,5
GM1894,Peel en Maas,PVV,34.212115828744004,9629
GM1894,Peel en Maas,VVD,15.718600106590868,4424
GM1894,Peel en Maas,NSC,14.201456741872445,3997
GM1894,Peel en Maas,BBB,8.150648427784686,2294
GM1894,Peel en Maas,PvdA/GL,7.909042458696039,2226
GM1894,Peel en Maas,CDA,6.040149227216202,1700
GM1894,Peel en Maas,D66,4.537217978326524,1277
GM1894,Peel en Maas,SP,2.6896429205898027,757
GM1894,Peel en Maas,FvD,1.5029312488896784,423
GM1894,Peel en Maas,PvdD,1.0268253686267543,289
GM1894,Peel en Maas,DENK,0.8278557470243383,233
GM1894,Peel en Maas,JA21,0.6821815597797122,192
GM1894,Peel en Maas,BVNL,0.6182270385503642,174
GM1894,Peel en Maas,Volt,0.6111209806359922,172
GM1894,Peel en Maas,50PLUS,0.5791437200213182,163
GM1894,Peel en Maas,ChristenUnie,0.13501510037306805,38
GM1894,Peel en Maas,BIJ1,0.11014389767276604,31
GM1894,Peel en Maas,SGP,0.10659086871558004,30
GM1894,Peel en Maas,Splinter,0.08882572392965003,25
GM1894,Peel en Maas,Piratenpartij - De Groenen,0.04974240540060402,14
GM1894,Peel en Maas,Samen voor Nederland,0.04974240540060402,14
GM1894,Peel en Maas,Nederland met een PLAN,0.04618937644341801,13
GM1894,Peel en Maas,LEF - Voor de Nieuwe Generatie,0.03553028957186001,10
GM1894,Peel en Maas,LP (Libertaire Partij),0.03553028957186001,10
GM1894,Peel en Maas,PartijvdSport,0.03553028957186001,10
GM0765,Pekela,PVV,41.764870931537594,2977
GM0765,Pekela,NSC,16.035353535353536,1143
GM0765,Pekela,PvdA/GL,9.483726150392815,676
GM0765,Pekela,BBB,8.108866442199776,578
GM0765,Pekela,VVD,6.0606060606060606,432
GM0765,Pekela,SP,5.7659932659932664,411
GM0765,Pekela,FvD,2.749719416386083,196
GM0765,Pekela,CDA,2.4691358024691357,176
GM0765,Pekela,D66,1.7957351290684629,128
GM0765,Pekela,ChristenUnie,1.3187429854096522,94
GM0765,Pekela,PvdD,1.2485970819304153,89
GM0765,Pekela,SGP,1.0381593714927049,74
GM0765,Pekela,BVNL,0.5050505050505051,36
GM0765,Pekela,JA21,0.3787878787878788,27
GM0765,Pekela,50PLUS,0.36475869809203143,26
GM0765,Pekela,Volt,0.2104377104377104,15
GM0765,Pekela,DENK,0.1964085297418631,14
GM0765,Pekela,Samen voor Nederland,0.18237934904601572,13
GM0765,Pekela,Piratenpartij - De Groenen,0.15432098765432098,11
GM0765,Pekela,Splinter,0.09820426487093156,7
GM0765,Pekela,BIJ1,0.04208754208754208,3
GM0765,Pekela,LEF - Voor de Nieuwe Generatie,0.01402918069584736,1
GM0765,Pekela,Nederland met een PLAN,0.01402918069584736,1
GM1926,Pijnacker-Nootdorp,PVV,24.329308705299255,8443
GM1926,Pijnacker-Nootdorp,VVD,21.810794455810736,7569
GM1926,Pijnacker-Nootdorp,PvdA/GL,13.379246751001354,4643
GM1926,Pijnacker-Nootdorp,NSC,11.310261360689278,3925
GM1926,Pijnacker-Nootdorp,D66,7.930150131112584,2752
GM1926,Pijnacker-Nootdorp,CDA,4.0025358038209955,1389
GM1926,Pijnacker-Nootdorp,BBB,3.0544909661988875,1060
GM1926,Pijnacker-Nootdorp,SP,2.0545774140564217,713
GM1926,Pijnacker-Nootdorp,FvD,1.9277872230066564,669
GM1926,Pijnacker-Nootdorp,Volt,1.8067602224591537,627
GM1926,Pijnacker-Nootdorp,ChristenUnie,1.7894706509523672,621
GM1926,Pijnacker-Nootdorp,PvdD,1.7491283174365329,607
GM1926,Pijnacker-Nootdorp,DENK,1.440797625565513,500
GM1926,Pijnacker-Nootdorp,JA21,0.9336368613664524,324
GM1926,Pijnacker-Nootdorp,SGP,0.766504336800853,266
